1,Kenya
2,China
3,Denmark
4,Denmark/Sweden
5,Netherlands
6,Netherlands
7,Netherlands
8,Netherlands
9,Netherlands
10,Netherlands
11,United States
12,United States
13,United States
14,United States
15,United States
16,United States
17,United States
18,United States
19,United States
20,United States
21,United States
22,United States
23,United States
24,United States
25,United States
26,United States
27,Netherlands
28,Netherlands
29,Finland
30,Finland
31,Finland
32,Finland
33,Finland
34,Finland
35,Finland
36,Finland
37,Finland
38,Finland
39,Finland
40,Finland
41,Finland
42,Finland
43,Finland
44,Finland
45,Finland
46,Finland
47,Finland
48,Finland
49,Finland
50,Finland
51,Finland
52,Finland
53,Finland
54,Finland
55,Finland
56,Finland
57,Finland
58,Finland
59,Finland
60,Norway
61,Norway
62,Norway
63,Norway
64,Norway
65,Norway
66,Norway
67,Norway
68,Norway
69,Norway
70,Norway
71,Norway
72,Norway
73,Norway
74,Norway
75,Norway
76,Norway
77,Norway
78,Norway
79,Norway
80,Norway
81,Romania
82,Norway
83,Norway
84,Norway
85,Norway
86,Norway
87,Norway
88,Norway
89,Netherlands
90,Norway
91,Norway
92,Netherlands
93,Netherlands
94,Netherlands
95,Estonia
96,Norway
97,Finland
98,Finland
99,France
100,Norway
101,Netherlands
102,Netherlands
103,Netherlands
104,Netherlands
105,Netherlands
106,Norway
107,Norway
108,Norway
109,Norway
110,Norway
111,Norway
112,Norway
113,Norway
114,Norway
115,Norway
116,Norway
117,Norway
118,Taifun
119,Norway
120,Estonia
121,Estonia
122,Estonia
123,Estonia
124,Estonia
125,Norway
126,Norway
127,Norway
128,Norway
129,Norway
130,Norway
131,Norway
132,Norway
133,Norway
134,Norway
135,Morocco
136,Estonia
137,Estonia
138,Estonia
139,Estonia
140,Spain
141,Spain
142,Spain
143,Spain
144,Spain
145,Spain
146,France
147,Egypt
148,Iran
149,Spain
150,France
151,France
152,Bulgaria
153,Bulgaria
154,Bulgaria
155,Bulgaria
156,Bulgaria
157,Bulgaria
158,Bulgaria
159,Italy
160,Spain
161,Chad
162,Azerbaijan
163,Sudan
164,Russia
165,Russia
166,Argentina
167,Argentina
168,Spain
169,Cuba
170,Cuba
171,Cuba
172,Belarus
173,Belarus
174,France
175,France
176,France
177,Argentina
178,Greece
179,Cameroon
180,Cameroon
181,Turkey
182,Chile
183,Spain
184,Greece
185,Mexico
186,Chile
187,United States
188,Spain
189,Spain
190,Spain
191,Spain
192,Spain
193,Soviet Union
194,Soviet Union
195,Chile
196,Russia
197,Russia
198,Italy
199,Italy
200,France
201,France
202,Chile
203,Greece
204,Nicaragua
205,Nicaragua
206,Mexico
207,Mexico
208,Mexico
209,Hungary
210,Hungary
211,Hungary
212,Nigeria
213,Egypt
214,Egypt
215,Italy
216,Chad
217,Algeria
218,Algeria
219,Italy
220,Italy
221,Italy
222,Italy
223,Italy
224,Italy
225,Italy
226,Italy
227,Italy
228,Italy
229,Italy
230,Kuwait
231,Kuwait
232,Kuwait
233,Bahrain
234,Pakistan
235,Iraq
236,Iraq
237,Kuwait
238,Pakistan
239,United Arab Republic
240,Egypt
241,Lebanon
242,Lebanon
243,Egypt
244,Egypt
245,Iraq
246,Pakistan
247,Qatar
248,Pakistan
249,Pakistan
250,Pakistan
251,Egypt
252,Malaysia
253,Iran
254,Pakistan
255,Pakistan
256,Pakistan
257,Iran
258,Azerbaijan
259,Azerbaijan
260,Azerbaijan
261,Italy
262,Germany
263,Italy
264,Netherlands
265,Italy
266,Italy
267,Italy
268,Iraq
269,Thessalonki-1
270,Canada
271,Canada
272,Ireland
273,Ireland
274,United States
275,Australia
276,South Africa
277,United States
278,United States
279,United States
280,Canada
281,Canada
282,Canada
283,United States
284,United States
285,United States
286,Canada
287,United States
288,Morocco
289,Egypt
290,Egypt
291,Egypt
292,Egypt
293,Egypt
294,Egypt
295,Egypt
296,Egypt
297,Egypt
298,Egypt
299,Eritrea
300,Egypt
301,Egypt
302,Egypt
303,United Arab Republic
304,United Arab Republic
305,United Arab Republic
306,United Arab Republic
307,United Arab Republic
308,United Arab Republic
309,United Arab Republic
310,United Arab Republic
311,Egypt
312,United States
313,Tanzania
314,Tanzania
315,France
316,Kuwait
317,Jordan
318,Egypt
319,Egypt
320,Egypt
321,Sudan
322,United Arab Republic
323,Egypt
324,United Arab Republic
325,Egypt
326,Sudan
327,Sudan
328,Sudan
329,Sudan
330,Egypt
331,Egypt
332,Egypt
333,Egypt
334,United Arab Republic
335,Egypt
336,Egypt
337,Egypt
338,Egypt
339,Egypt
340,Egypt
341,United Arab Republic
342,Egypt
343,Egypt
344,Sudan
345,Egypt
346,Egypt
347,Egypt
348,Egypt
349,Egypt
350,Egypt
351,Egypt
352,Egypt
353,United Arab Republic
354,United Arab Republic
355,Egypt
356,United Arab Republic
357,Tunisia
358,Egypt
359,Egypt
360,Egypt
361,Egypt
362,Egypt
363,Egypt
364,Egypt
365,Egypt
366,Egypt
367,Egypt
368,Libya
369,Egypt
370,United Arab Republic
371,Egypt
372,Egypt
373,Egypt
374,Egypt
375,Egypt
376,Egypt
377,Egypt
378,Egypt
379,Egypt
380,United Arab Republic
381,Egypt
382,United Arab Republic
383,Egypt
384,Egypt
385,Egypt
386,Egypt
387,Egypt
388,Egypt
389,Egypt
390,Egypt
391,Egypt
392,Egypt
393,Egypt
394,Egypt
395,United Arab Republic
396,Egypt
397,Egypt
398,Egypt
399,Egypt
400,Egypt
401,Egypt
402,Egypt
403,Egypt
404,Egypt
405,Egypt
406,Egypt
407,Egypt
408,Egypt
409,Egypt
410,Sudan
411,Egypt
412,Egypt
413,Egypt
414,Egypt
415,Egypt
416,Egypt
417,Egypt
418,Egypt
419,Egypt
420,Egypt
421,Egypt
422,Egypt
423,Egypt
424,Egypt
425,Egypt
426,Sudan
427,Egypt
428,Egypt
429,Egypt
430,France
431,Egypt
432,Egypt
433,Algeria
434,Egypt
435,Egypt
436,Egypt
437,Egypt
438,Egypt
439,Egypt
440,Egypt
441,Egypt
442,Egypt
443,Egypt
444,Egypt
445,Algeria
446,Algeria
447,Algeria
448,Algeria
449,Algeria
450,Iran
451,Iran
452,Belgium
453,Belgium
454,Australia
455,Australia
456,Qatar
457,Qatar
458,Djibouti
459,Djibouti
460,Egypt
461,Egypt
462,Egypt
463,Egypt
464,Egypt
465,Egypt
466,Egypt
467,United States
468,United States
469,United States
470,United States
471,Australia
472,Australia
473,Australia
474,Palestine
475,Canada
476,Canada
477,Canada
478,Sudan
479,Iran
480,Cameroon
481,Comoros
482,Canada
483,Egypt
484,Egypt
485,Egypt
486,Egypt
487,Egypt
488,Egypt
489,Chad
490,Cameroon
491,Egypt
492,Egypt
493,Kazakhstan
494,Brunei
495,Iraq
496,Kuwait
497,Malaysia
498,Malaysia
499,Egypt
500,Egypt
501,Egypt
502,Malaysia
503,Brunei
504,Brunei
505,Sudan
506,India
507,India
508,Iraq
509,Iraq
510,Saudi Arabia
511,Syria
512,Iraq
513,Kuwait
514,Kuwait
515,Iraq
516,Qatar
517,Maldives
518,Bahrain
519,Saudi Arabia
520,Iran
521,Jordan
522,Bahrain
523,Ethiopia
524,Malaysia
525,Pakistan
526,Pakistan
527,Iraq
528,Iraq
529,Iraq
530,Iraq
531,Iraq
532,Pakistan
533,Iraq
534,Egypt
535,Egypt
536,Saudi Arabia
537,United Arab Emirates
538,North Yemen
539,Kuwait
540,Kuwait
541,Pakistan
542,Indonesia
543,Iraq
544,Iraq
545,Nigeria
546,Nigeria
547,Nigeria
548,Nigeria
549,Canada
550,Egypt
551,Soviet Union
552,Philippines
553,Philippines
554,Philippines
555,Philippines
556,Philippines
557,Iraq
558,Egypt
559,Egypt
560,Qatar
561,Egypt
562,United States
563,Iraq
564,Egypt
565,United Arab Emirates
566,United Arab Emirates
567,United Arab Emirates
568,United Arab Emirates
569,United Arab Emirates
570,United Arab Emirates
571,United Arab Emirates
572,Iraq
573,Kuwait
574,Egypt
575,Malaysia
576,Malaysia
577,Malaysia
578,Malaysia
579,Singapore
580,Singapore
581,Sudan
582,Sudan
583,Nigeria
584,Azerbaijan
585,Azerbaijan
586,Azerbaijan
587,Uzbekistan
588,Uzbekistan
589,Uzbekistan
590,Uzbekistan
591,Azerbaijan
592,Azerbaijan
593,Azerbaijan
594,Azerbaijan
595,Azerbaijan
596,Kuwait
597,Egypt
598,Egypt
599,United Arab Emirates
600,United Arab Emirates
601,Egypt
602,Egypt
603,Egypt
604,Kuwait
605,Kuwait
606,Kuwait
607,Iraq
608,Egypt
609,Egypt
610,United States
611,Uzbekistan
612,Kyrgyzstan
613,Kyrgyzstan
614,Uzbekistan
